StoreID,Date,Weekly_Sales,Holiday,Temperature,Fuel_Price,Unemployment
4,06/08/2020,1907638.58,No,24.73888889,2.64,7.372
4,13/08/2020,2007050.75,No,25.6,2.698,7.372
4,20/08/2020,1997181.09,No,26.01666667,2.671,7.372
4,27/08/2020,1848403.92,No,23.57777778,2.621,7.372
4,03/09/2020,1935857.58,No,24.88888889,2.584,7.372
4,10/09/2020,1865820.81,Yes,23.07777778,2.574,7.372
4,17/09/2020,1899959.61,No,18.28333333,2.594,7.372
4,24/09/2020,1810684.68,No,16.08888889,2.642,7.372
4,01/10/2020,1842821.02,No,17.75555556,2.619,7.127
4,08/10/2020,1951494.85,No,19.85,2.645,7.127
4,15/10/2020,1867345.09,No,16.68333333,2.732,7.127
4,22/10/2020,1927610.06,No,17.87222222,2.736,7.127
4,29/10/2020,1933333,No,13.85555556,2.718,7.127
4,05/11/2020,2013115.79,No,10.88888889,2.699,7.127
4,12/11/2020,1999794.26,No,11.47222222,2.741,7.127
4,19/11/2020,2097809.4,No,8.916666667,2.78,7.127
4,26/11/2020,2789469.45,Yes,8.933333333,2.752,7.127
4,03/12/2020,2102530.17,No,8,2.727,7.127
4,10/12/2020,2302504.86,No,5.777777778,2.86,7.127
4,17/12/2020,2740057.14,No,8.094444444,2.884,7.127
4,24/12/2020,3526713.39,No,6.227777778,2.887,7.127
4,31/12/2020,1794868.74,Yes,3.383333333,2.955,7.127
4,07/01/2021,1862476.27,No,4.077777778,2.98,6.51
4,14/01/2021,1865502.46,No,-0.222222222,2.992,6.51
4,21/01/2021,1886393.94,No,3.522222222,3.017,6.51
4,28/01/2021,1814240.85,No,4.777777778,3.022,6.51
4,04/02/2021,2119086.04,No,1.45,2.996,6.51
4,11/02/2021,2187847.29,Yes,0.716666667,3.033,6.51
4,18/02/2021,2316495.56,No,8.983333333,3.058,6.51
4,25/02/2021,2078094.69,No,9.444444444,3.087,6.51
4,04/03/2021,2103455.75,No,8.088888889,3.305,6.51
4,11/03/2021,2039818.41,No,10.51666667,3.461,6.51
4,18/03/2021,2116475.38,No,11.03333333,3.495,6.51
4,25/03/2021,1944164.32,No,15.05555556,3.48,6.51
4,01/04/2021,1900246.47,No,13.88333333,3.521,5.946
4,08/04/2021,2074953.46,No,17.00555556,3.605,5.946
4,15/04/2021,1960587.76,No,16.85555556,3.724,5.946
4,22/04/2021,2220600.76,No,20.44444444,3.781,5.946
4,29/04/2021,1878167.44,No,17.9,3.781,5.946
4,06/05/2021,2063682.76,No,17.45,3.866,5.946
4,13/05/2021,2002362.37,No,21.47222222,3.872,5.946
4,20/05/2021,2015563.48,No,21.38333333,3.881,5.946
4,27/05/2021,1986597.95,No,23.13888889,3.771,5.946
4,03/06/2021,2065377.15,No,25.7,3.683,5.946
4,10/06/2021,2073951.38,No,26.69444444,3.64,5.946
4,17/06/2021,2141210.62,No,28.61666667,3.618,5.946
4,24/06/2021,2008344.92,No,27.69444444,3.57,5.946
4,01/07/2021,2051533.53,No,29.18888889,3.504,5.644
4,08/07/2021,2066541.86,No,29.21666667,3.469,5.644
4,15/07/2021,2049046.95,No,28.48333333,3.563,5.644
4,22/07/2021,2036231.39,No,28.24444444,3.627,5.644
4,29/07/2021,1989674.07,No,29.08888889,3.659,5.644
4,05/08/2021,2160057.39,No,30.05,3.662,5.644
4,12/08/2021,2105668.74,No,28.32222222,3.617,5.644
4,19/08/2021,2232892.1,No,28.20555556,3.55,5.644
4,26/08/2021,1988490.21,No,27.48333333,3.523,5.644
4,02/09/2021,2078420.31,No,25.55,3.533,5.644
4,09/09/2021,2093139.01,Yes,22.96666667,3.554,5.644
4,16/09/2021,2075577.33,No,22.64444444,3.532,5.644
4,23/09/2021,2031406.41,No,20.68333333,3.473,5.644
4,30/09/2021,1929486.63,No,22.30555556,3.371,5.644
4,07/10/2021,2166737.65,No,18.77222222,3.299,5.143
4,14/10/2021,2074548.85,No,17.63888889,3.283,5.143
4,21/10/2021,2207742.13,No,18.21666667,3.361,5.143
4,28/10/2021,2151659.59,No,12.95,3.362,5.143
4,04/11/2021,2281217.31,No,9.922222222,3.322,5.143
4,11/11/2021,2203028.96,No,8.4,3.286,5.143
4,18/11/2021,2243946.59,No,10.24444444,3.294,5.143
4,25/11/2021,3004702.33,Yes,8.866666667,3.225,5.143
4,02/12/2021,2180999.26,No,3.727777778,3.176,5.143
4,09/12/2021,2508955.24,No,-0.2,3.153,5.143
4,16/12/2021,2771397.17,No,2.466666667,3.149,5.143
4,23/12/2021,3676388.98,No,2.177777778,3.103,5.143
4,30/12/2021,2007105.86,Yes,2.716666667,3.119,5.143
4,06/01/2022,2047766.07,No,3.688888889,3.158,4.607
4,13/01/2022,1941676.61,No,1.338888889,3.263,4.607
4,20/01/2022,2005097.76,No,5.605555556,3.273,4.607
4,27/01/2022,1928720.51,No,4.616666667,3.29,4.607
4,03/02/2022,2173373.91,No,5.45,3.354,4.607
4,10/02/2022,2374660.64,Yes,0.555555556,3.411,4.607
4,17/02/2022,2427640.17,No,1.216666667,3.493,4.607
4,24/02/2022,2226662.17,No,5.172222222,3.541,4.607
4,02/03/2022,2206319.9,No,10.21111111,3.619,4.607
4,09/03/2022,2202450.81,No,12.01666667,3.667,4.607
4,16/03/2022,2214967.44,No,15.45,3.707,4.607
4,23/03/2022,2091592.54,No,15.03888889,3.759,4.607
4,30/03/2022,2089381.77,No,22.57222222,3.82,4.607
4,06/04/2022,2470206.13,No,19.82777778,3.864,4.308
4,13/04/2022,2105301.39,No,20.38333333,3.881,4.308
4,20/04/2022,2144336.89,No,20.33333333,3.864,4.308
4,27/04/2022,2064065.66,No,24.70555556,3.81,4.308
4,04/05/2022,2196968.33,No,26.74444444,3.747,4.308
4,11/05/2022,2127661.17,No,19.8,3.685,4.308
4,18/05/2022,2207214.81,No,20.23888889,3.62,4.308
4,25/05/2022,2154137.67,No,25.26111111,3.551,4.308
4,01/06/2022,2179360.94,No,25.22777778,3.483,4.308
4,08/06/2022,2245257.18,No,25.61666667,3.433,4.308
4,15/06/2022,2234190.93,No,27.18888889,3.372,4.308
4,22/06/2022,2197299.65,No,27.57222222,3.329,4.308
4,29/06/2022,2128362.92,No,29.01666667,3.257,4.308
4,06/07/2022,2224499.28,No,26.87222222,3.187,4.077
4,13/07/2022,2100252.61,No,24.92222222,3.224,4.077
4,20/07/2022,2175563.69,No,26.18888889,3.263,4.077
4,27/07/2022,2048613.65,No,27.25555556,3.356,4.077
4,03/08/2022,2174514.13,No,28.81111111,3.374,4.077
4,10/08/2022,2193367.69,No,28.45,3.476,4.077
4,17/08/2022,2283540.3,No,27.45,3.552,4.077
4,24/08/2022,2125241.68,No,24.31111111,3.61,4.077
4,31/08/2022,2081181.35,No,24.70555556,3.646,4.077
4,07/09/2022,2125104.72,Yes,27.82777778,3.709,4.077
4,14/09/2022,2117854.6,No,20.11111111,3.706,4.077
4,21/09/2022,2119438.53,No,20.53888889,3.721,4.077
4,28/09/2022,2027620.23,No,22.07777778,3.666,4.077
4,05/10/2022,2209835.43,No,17.26111111,3.62,3.879
4,12/10/2022,2133026.07,No,13.95,3.603,3.879
4,19/10/2022,2097266.85,No,18.03333333,3.61,3.879
4,26/10/2022,2149594.46,No,17.57777778,3.514,3.879
5,05/02/2020,317173.1,No,4.277777778,2.572,6.566
5,12/02/2020,311825.7,Yes,4.338888889,2.548,6.566
5,19/02/2020,303447.57,No,5.077777778,2.514,6.566
5,26/02/2020,270281.63,No,8.166666667,2.561,6.566
5,05/03/2020,288855.71,No,9.383333333,2.625,6.566
5,12/03/2020,297293.59,No,14.72222222,2.667,6.566
5,19/03/2020,281706.41,No,13.03333333,2.72,6.566
5,26/03/2020,273282.97,No,11.37222222,2.732,6.566
5,02/04/2020,331406,No,17.32222222,2.719,6.465
5,09/04/2020,328020.49,No,18.43888889,2.77,6.465
5,16/04/2020,306858.69,No,18.5,2.808,6.465
5,23/04/2020,288839.73,No,18.40555556,2.795,6.465
5,30/04/2020,298697.84,No,19.73888889,2.78,6.465
5,07/05/2020,333522.6,No,21.96111111,2.835,6.465
5,14/05/2020,296673.77,No,23.77222222,2.854,6.465
5,21/05/2020,301615.49,No,24,2.826,6.465
5,28/05/2020,310013.11,No,26.56111111,2.759,6.465
5,04/06/2020,337825.89,No,26.41111111,2.705,6.465
5,11/06/2020,296641.91,No,27.05555556,2.668,6.465
5,18/06/2020,313795.6,No,28.83888889,2.637,6.465
5,25/06/2020,295257.3,No,28.73333333,2.653,6.465
5,02/07/2020,305993.27,No,27.36111111,2.669,6.496
5,09/07/2020,291808.87,No,27.3,2.642,6.496
5,16/07/2020,280701.7,No,28.87777778,2.623,6.496
5,23/07/2020,274742.63,No,28.7,2.608,6.496
5,30/07/2020,268929.03,No,28.03333333,2.64,6.496
5,06/08/2020,303043.02,No,30.05555556,2.627,6.496
5,13/08/2020,286477.35,No,30.78333333,2.692,6.496
5,20/08/2020,287205.38,No,30.95,2.664,6.496
5,27/08/2020,288519.75,No,30.58333333,2.619,6.496
5,03/09/2020,323798,No,28.92222222,2.577,6.496
5,10/09/2020,306533.08,Yes,26.58888889,2.565,6.496
5,17/09/2020,282558.65,No,27.93333333,2.582,6.496
5,24/09/2020,293131.58,No,25.85,2.624,6.496
5,01/10/2020,283178.12,No,21.72222222,2.603,6.768
5,08/10/2020,290494.85,No,18.32777778,2.633,6.768
5,15/10/2020,280681.2,No,20.06111111,2.72,6.768
5,22/10/2020,284988.27,No,21.64444444,2.725,6.768
5,29/10/2020,278031.81,No,21.43333333,2.716,6.768
5,05/11/2020,325310.3,No,14.93333333,2.689,6.768
5,12/11/2020,301827.36,No,16.87222222,2.728,6.768
5,19/11/2020,297384.81,No,11.4,2.771,6.768
5,26/11/2020,488362.61,Yes,18.97222222,2.735,6.768
5,03/12/2020,344490.88,No,10.72777778,2.708,6.768
5,10/12/2020,352811.53,No,9.038888889,2.843,6.768
5,17/12/2020,367801.19,No,10.89444444,2.869,6.768
5,24/12/2020,466010.25,No,12.78333333,2.886,6.768
5,31/12/2020,298180.18,Yes,9.883333333,2.943,6.768
5,07/01/2021,286347.26,No,9.055555556,2.976,6.634
5,14/01/2021,260636.71,No,3.188888889,2.983,6.634
5,21/01/2021,275313.34,No,7.45,3.016,6.634
5,28/01/2021,279088.39,No,6.944444444,3.01,6.634
5,04/02/2021,329613.2,No,5.372222222,2.989,6.634
5,11/02/2021,311590.54,Yes,3.472222222,3.022,6.634
5,18/02/2021,356622.61,No,14.90555556,3.045,6.634
5,25/02/2021,294659.5,No,17.41666667,3.065,6.634
5,04/03/2021,329033.66,No,15.75,3.288,6.634
5,11/03/2021,293098.1,No,13.18888889,3.459,6.634
5,18/03/2021,312177.67,No,17.95,3.488,6.634
5,25/03/2021,294732.5,No,21.50555556,3.473,6.634
5,01/04/2021,314316.55,No,16.38888889,3.524,6.489
5,08/04/2021,307333.62,No,20.91111111,3.622,6.489
5,15/04/2021,307913.58,No,22.23333333,3.743,6.489
5,22/04/2021,328415.44,No,23.52222222,3.807,6.489
5,29/04/2021,307291.56,No,23.75,3.81,6.489
5,06/05/2021,322904.68,No,19.03888889,3.906,6.489
5,13/05/2021,290930.01,No,25.21111111,3.899,6.489
5,20/05/2021,299614.33,No,21.87222222,3.907,6.489
5,27/05/2021,297149.69,No,26.74444444,3.786,6.489
5,03/06/2021,329183.92,No,28.78333333,3.699,6.489
5,10/06/2021,304984.14,No,28.67222222,3.648,6.489
5,17/06/2021,304811.82,No,30.46666667,3.637,6.489
5,24/06/2021,302881.64,No,29.31111111,3.594,6.489
5,01/07/2021,327093.89,No,29.89444444,3.524,6.529
5,08/07/2021,310804.93,No,30.35555556,3.48,6.529
5,15/07/2021,283248.62,No,31.46666667,3.575,6.529
5,22/07/2021,292539.73,No,30.53888889,3.651,6.529
5,29/07/2021,275142.17,No,31.9,3.682,6.529
5,05/08/2021,317738.56,No,32.81666667,3.684,6.529
5,12/08/2021,289886.16,No,32.31111111,3.638,6.529
5,19/08/2021,303643.84,No,31.86111111,3.554,6.529
5,26/08/2021,310338.17,No,31.76666667,3.523,6.529
5,02/09/2021,315645.53,No,32.43333333,3.533,6.529
5,09/09/2021,321110.22,Yes,26.13333333,3.546,6.529
5,16/09/2021,278529.71,No,28.63888889,3.526,6.529
5,23/09/2021,291024.98,No,25.56111111,3.467,6.529
5,30/09/2021,292315.38,No,27.31111111,3.355,6.529
5,07/10/2021,309111.47,No,22.02222222,3.285,6.3
5,14/10/2021,286117.72,No,22.42222222,3.274,6.3
5,21/10/2021,306069.18,No,19.38888889,3.353,6.3
5,28/10/2021,307035.11,No,20.70555556,3.372,6.3
5,04/11/2021,353652.23,No,13.72777778,3.332,6.3
5,11/11/2021,311906.7,No,15.95,3.297,6.3
5,18/11/2021,307944.37,No,17.96111111,3.308,6.3
5,25/11/2021,507900.07,Yes,16.62777778,3.236,6.3
5,02/12/2021,376225.61,No,10.63333333,3.172,6.3
5,09/12/2021,367433.77,No,6.733333333,3.158,6.3
5,16/12/2021,379530.3,No,12.45555556,3.159,6.3
5,23/12/2021,458562.24,No,10.18333333,3.112,6.3
5,30/12/2021,349624.88,Yes,7.566666667,3.129,6.3
5,06/01/2022,312078.71,No,10.11666667,3.157,5.943
5,13/01/2022,291454.52,No,9.366666667,3.261,5.943
5,20/01/2022,287523.98,No,12.58333333,3.268,5.943
5,27/01/2022,295974.22,No,12.57222222,3.29,5.943
5,03/02/2022,333948,No,14.08333333,3.36,5.943
5,10/02/2022,349239.88,Yes,9.205555556,3.409,5.943
5,17/02/2022,356427.98,No,9.027777778,3.51,5.943
5,24/02/2022,312220.47,No,14.30555556,3.555,5.943
5,02/03/2022,359206.21,No,15.92222222,3.63,5.943
5,09/03/2022,347295.6,No,14.27222222,3.669,5.943
5,16/03/2022,339392.54,No,17.52777778,3.734,5.943
5,23/03/2022,321299.99,No,18.02222222,3.787,5.943
5,30/03/2022,331318.73,No,19.86666667,3.845,5.943
5,06/04/2022,402985.7,No,21.33333333,3.891,5.801
5,13/04/2022,351832.03,No,21.42222222,3.891,5.801
5,20/04/2022,330063.06,No,19.62777778,3.877,5.801
5,27/04/2022,324839.74,No,20.53333333,3.814,5.801
5,04/05/2022,360932.69,No,25.05555556,3.749,5.801
5,11/05/2022,333870.52,No,23.02777778,3.688,5.801
5,18/05/2022,336189.66,No,21.36111111,3.63,5.801
5,25/05/2022,341994.48,No,25.68333333,3.561,5.801
5,01/06/2022,359867.8,No,26.51111111,3.501,5.801
5,08/06/2022,341704.59,No,27.23333333,3.452,5.801
5,15/06/2022,327383.64,No,27.57777778,3.393,5.801
5,22/06/2022,325041.68,No,26.98333333,3.346,5.801
5,29/06/2022,329658.1,No,30.6,3.286,5.801
5,06/07/2022,341214.43,No,27.97222222,3.227,5.603
5,13/07/2022,316203.64,No,27.1,3.256,5.603
5,20/07/2022,321205.12,No,27.25,3.311,5.603
5,27/07/2022,306827.36,No,29.47777778,3.407,5.603
5,03/08/2022,324195.17,No,30.50555556,3.417,5.603
5,10/08/2022,306759.7,No,30.53333333,3.494,5.603
5,17/08/2022,314014.18,No,30.84444444,3.571,5.603
5,24/08/2022,320831.36,No,26.36111111,3.62,5.603
5,31/08/2022,344642.01,No,29.02777778,3.638,5.603
5,07/09/2022,350648.91,Yes,30.16666667,3.73,5.603
5,14/09/2022,299800.67,No,24.80555556,3.717,5.603
5,21/09/2022,307306.76,No,21.71666667,3.721,5.603
5,28/09/2022,310141.68,No,25.73888889,3.666,5.603
5,05/10/2022,343048.29,No,21.76111111,3.617,5.422
5,12/10/2022,325345.41,No,19.02222222,3.601,5.422
5,19/10/2022,313358.15,No,20.65,3.594,5.422
5,26/10/2022,319550.77,No,22.05555556,3.506,5.422
